transaction_id,amount,currency,timestamp,sender_id,sender_name,sender_country,sender_account_age_days,receiver_id,receiver_name,receiver_country,transaction_type,kyc_status,is_sanctioned_entity,is_pep,txn_count_last_24h,txn_count_last_7d,txn_count_last_30d,avg_txn_amount_30d,same_beneficiary_count_7d,days_since_last_txn,is_round_amount
TXN_F2E084CA5CCA,14090.44,USD,2025-06-04T06:47:51,ACC_4565FE22,Fatima Sharma,GB,233,ACC_EF6F03B1,Fatima Liu,SG,internal_transfer,expired,False,False,0,0,0,0,0,54,False
TXN_FA8DED151BF7,108032.75,INR,2025-05-16T21:09:16,ACC_98441A69,Aisha Sato,US,174,ACC_7BBC0742,Deepika Laurent,IN,card_payment,verified,False,False,0,0,0,0,0,31,False
TXN_A24FF4D273B7,378993.73,INR,2025-05-06T12:35:54,ACC_71EB9043,Elena Tanaka,ES,58,ACC_05A0B4F0,Ravi Laurent,US,cash_deposit,verified,False,False,2,2,3,5205.07,0,-55,False
TXN_79FA38A2A7AB,673245.0,INR,2025-04-28T23:07:54,ACC_3B4FA75F,Ravi Zhang,US,1105,ACC_8F4CCC96,David Wang,US,internal_transfer,pending,False,False,1,1,1,639985.91,0,-22,False
TXN_59411A311DE3,7709.93,EUR,2025-04-17T10:15:49,ACC_AA366C88,Carlos Smith,US,93,ACC_5AE4B4B1,Mohammed Gupta,GB,card_payment,incomplete,False,False,2,2,2,10501.73,0,-71,False
TXN_1A560731B900,21492.71,AUD,2025-06-03T05:00:21,ACC_4565FE22,Igor Patel,AE,322,ACC_71EB9043,Sven Al-Rashid,JP,card_payment,verified,False,False,1,1,1,14090.44,0,-2,False
TXN_223E169C76E1,3452.16,EUR,2025-03-03T20:05:01,ACC_B416314B,Ravi Zhang,DE,365,ACC_41ADF4CD,Aisha García,FR,card_payment,verified,False,False,0,0,0,0,0,-1,False
TXN_2DDF6FC3D3C5,240245.58,INR,2025-04-25T20:30:17,ACC_2EABC301,Ahmed Gupta,FR,219,ACC_8B9134D2,Mei Müller,MX,internal_transfer,verified,False,False,2,2,3,12262.26,0,-33,False
TXN_9B91DF175892,7122.99,EUR,2025-06-16T00:05:18,ACC_664A97D8,Sarah Park,US,889,ACC_737D2D25,Priya Anderson,ES,cash_deposit,verified,False,False,0,0,0,0,0,-1,False
TXN_1DEB1A3CF759,27690.8,USD,2025-04-19T21:06:29,ACC_7759F7BB,Fatima Popov,CA,700,ACC_CFC4BF1D,Fatima Sato,GB,cash_deposit,verified,False,False,1,1,1,64175.76,0,-59,False
TXN_2B95F07C91D3,357528.2,INR,2025-06-01T07:29:48,ACC_CD96941D,Elena Anderson,AE,126,ACC_B5D09235,James Smith,GB,wire_transfer,pending,False,False,1,1,1,181781.24,0,-28,False
TXN_D931B2CAFCE1,3311601.94,INR,2025-04-29T06:25:55,ACC_71EB9043,Mohammed García,SG,1843,ACC_133E73FE,Carlos Smith,JP,card_payment,expired,False,False,3,3,4,98652.24,0,-62,False
TXN_B1A6590D19E6,2831.43,USD,2025-01-07T14:30:41,ACC_8F4CCC96,James Tanaka,IN,28,ACC_82FF8062,Fatima Verma,NL,cash_deposit,pending,False,False,3,3,3,249001.38,0,-162,False
TXN_515CAEC702CD,7077.62,USD,2025-04-27T02:15:12,ACC_555A7E32,Sven Park,NL,786,ACC_43029B35,Aisha Johansson,DE,cash_deposit,pending,False,False,1,1,1,450262.17,0,-15,False
TXN_316BE3EF865E,6567.5,EUR,2025-06-02T07:39:59,ACC_90EFA93D,Ravi Ivanova,IN,247,ACC_2A70BA41,Yuki Ivanova,US,cash_deposit,verified,False,False,0,0,0,0,0,75,False
TXN_2E998A69D157,5894.74,EUR,2025-02-11T17:46:12,ACC_5E983604,Sven Silva,FR,2832,ACC_7FB038ED,Kenji Petrov,AU,card_payment,pending,False,False,0,1,2,4045.27,0,4,False
TXN_A6182B5FE1E5,17912.45,AUD,2025-02-12T03:13:18,ACC_905549C2,Sarah Müller,US,1006,ACC_0E13B896,Wei Anderson,JP,cash_deposit,verified,False,False,1,2,2,331454.28,0,-39,False
TXN_094117748806,47022.65,USD,2025-04-03T05:10:11,ACC_2B1776F8,Igor Santos,ES,347,ACC_E140C1EB,Deepika Patel,DE,card_payment,verified,False,False,0,0,1,260.72,0,21,False
TXN_C944EFA6C6DF,1792303.7,JPY,2025-05-13T03:42:06,ACC_A4F0E706,Yoko Anderson,SY,799,ACC_04D11D1C,Priya Liu,FR,wire_transfer,verified,False,False,0,0,1,53976.91,0,9,False
TXN_8C932864BE8C,13665.68,USD,2025-02-11T07:18:45,ACC_3345DFD8,Amit Petrov,AU,109,ACC_C8D55A14,Deepika Kapoor,KR,ach,pending,False,False,1,1,1,726311.25,1,-133,False
TXN_2DCDE866CA52,4308.51,USD,2025-02-13T10:17:23,ACC_9C0E90E8,Elena Laurent,FR,3451,ACC_6DA4C699,Elena Verma,AE,cash_deposit,verified,False,False,1,1,1,8045.45,0,-119,False
TXN_4B2E0BECFE4E,434448.36,INR,2025-01-08T22:09:49,ACC_79D62D39,Deepika Patel,ES,204,ACC_3B4FA75F,Mei Laurent,AF,cash_deposit,pending,False,False,1,1,1,842390.92,0,-46,False
TXN_389983025BD4,8530.39,EUR,2025-06-20T00:18:26,ACC_9190DFFA,João Yamamoto,ZA,24,ACC_A666721A,Amit Fischer,CH,ach,verified,False,False,0,0,0,0,0,-1,False
TXN_D2B45ABE8D66,9784.04,USD,2025-06-28T19:56:51,ACC_42E3FBD1,Chen Anderson,IT,49,ACC_F2FF66FB,Sarah Wang,CH,ach,pending,False,False,0,0,0,0,0,93,False
TXN_43B3B27AA227,11358.12,USD,2025-02-10T08:01:56,ACC_044C81C7,Maria Tanaka,GB,247,ACC_9B71E5C0,Priya Kapoor,NL,internal_transfer,verified,False,False,0,0,0,0,0,-1,False
TXN_B619C2EF02D6,8844.94,GBP,2025-04-27T18:15:51,ACC_A1E2E43B,Mei García,CA,304,ACC_0D2EEF94,João Yamamoto,HK,internal_transfer,verified,False,False,0,0,0,0,0,30,False
TXN_374D243AB48E,7866.16,EUR,2025-04-03T22:06:09,ACC_FE7579AB,Kenji Park,NL,248,ACC_47FD3F3A,Lisa Liu,US,internal_transfer,verified,False,False,4,4,4,66595.56,0,-58,False
TXN_2EF9BF49D7BE,1336931.95,JPY,2025-04-24T06:59:31,ACC_5E2E5EF3,Yuki Silva,NL,279,ACC_EE0523DE,Wei Gupta,IN,internal_transfer,expired,False,False,0,0,0,0,0,-1,False
TXN_D246D566FBDE,443513.81,INR,2025-02-01T03:54:26,ACC_D7B8E5A3,James Popov,DE,109,ACC_9ED1A772,Carlos García,GB,cash_deposit,expired,True,False,0,0,1,1961.97,0,10,False
TXN_C1C0905B75D0,641539.16,JPY,2025-03-14T14:11:52,ACC_AFA8C36E,Igor Yamamoto,US,53,ACC_6D8CF8CC,Olga Sato,CA,card_payment,verified,True,False,3,3,3,20636.38,0,-62,False
TXN_EA8ED6CEDEF8,6062.12,GBP,2025-04-28T22:42:28,ACC_008CDCDE,Mei Verma,GB,350,ACC_5E2E5EF3,Amit Johansson,ES,wire_transfer,incomplete,False,False,1,1,1,6511.23,0,-53,False
TXN_C65F4213EA40,30252.51,INR,2025-06-12T06:19:35,ACC_A16C0EC9,Chen Verma,AE,2728,ACC_9ED1A772,James Tanaka,US,cash_deposit,expired,False,False,0,0,1,99787.02,0,9,False
TXN_99DF10026246,3306.8,GBP,2025-02-22T15:53:45,ACC_0D2EEF94,Fatima Petrov,US,11,ACC_3345DFD8,James Dubois,AU,cash_deposit,incomplete,False,True,2,2,2,625874.91,0,-11,False
TXN_92034FD60524,13227.31,EUR,2025-05-19T13:18:09,ACC_D02AB161,Sarah Yamamoto,IT,607,ACC_6F4B6BC0,Yuki Hassan,IN,wire_transfer,verified,False,True,1,1,1,623887.11,0,-24,False
TXN_E155B2D45F8C,14124.25,USD,2025-01-31T09:12:15,ACC_0E13B896,Elena Al-Rashid,CA,1943,ACC_9B71E5C0,Olga Smith,JP,internal_transfer,verified,False,False,1,1,1,8289.06,0,-7,False
TXN_5B9E17805936,323357.11,INR,2025-06-01T05:06:15,ACC_4079ECA2,Maria Anderson,AE,19,ACC_1D6C1D11,Fatima Popov,US,ach,verified,False,False,1,1,1,5677.74,0,0,False
TXN_6FFCFBB812E0,8331.73,USD,2025-01-11T08:52:29,ACC_C8D412DB,Yoko Fischer,BR,1485,ACC_DAF0EA9A,Wei Park,IN,card_payment,pending,False,False,1,1,1,1028.63,0,-4,False
TXN_00CA232D9676,12024.0,AUD,2025-01-18T17:05:25,ACC_F113BBD4,Hans Sharma,NL,1229,ACC_9ED1A772,Deepika Silva,KR,card_payment,expired,False,False,1,1,1,211732.39,0,-135,False
TXN_2B3783A61F46,410284.95,INR,2025-04-29T03:21:01,ACC_ACBD0540,Deepika Yamamoto,AE,405,ACC_BC6C00C2,Lisa Al-Rashid,US,cash_deposit,verified,False,False,0,0,0,0,0,-1,False
TXN_14E4DEBA629A,65958.85,JPY,2025-06-21T22:43:07,ACC_1DED6CD2,Sven Smith,NL,35,ACC_6CCC49EC,Deepika Sharma,DE,ach,incomplete,False,False,0,0,0,0,0,-1,False
TXN_9BEDCA141ECB,9797.21,GBP,2025-06-10T17:51:45,ACC_913A7E0D,Yoko Fischer,NG,2384,ACC_DBA7F645,Kenji Tanaka,PK,ach,pending,False,False,1,1,2,6228.88,0,-4,False
TXN_0306FFBDB15E,10766.53,CAD,2025-06-19T07:36:43,ACC_5AE4B4B1,Sven Popov,CA,64,ACC_8B9134D2,Raj Wang,US,internal_transfer,verified,False,False,0,0,0,0,0,31,False
TXN_D33086C87CD2,73867.9,AUD,2025-06-24T01:39:16,ACC_5AE4B4B1,Pierre Petrov,CH,3123,ACC_FB7C4ED2,Raj Tanaka,US,cash_deposit,verified,False,False,0,1,1,10766.53,0,4,False
TXN_5CEC6604AE2A,9110.67,GBP,2025-02-27T09:17:58,ACC_76E36B6B,João Petrov,FR,701,ACC_43B79E23,Mohammed Laurent,US,ach,pending,False,False,1,1,1,778828.27,0,-73,False
TXN_CFC8F3BBAFE0,9393.66,USD,2025-01-25T08:30:27,ACC_449095FD,Yoko Hassan,ES,159,ACC_9B71E5C0,Chen Popov,YE,wire_transfer,verified,True,False,1,1,1,538887.99,0,-119,False
TXN_DAC49C15E68E,39999.12,USD,2025-04-23T11:40:28,ACC_0D2EEF94,Sophie Popov,US,1649,ACC_9ED1A772,Amit Patel,US,wire_transfer,verified,False,False,0,0,0,0,0,48,False
TXN_830CEC8BE9FF,813238.57,INR,2025-05-24T09:18:54,ACC_6CCC49EC,Ravi Abdullah,US,3591,ACC_F2FF66FB,Aisha Tanaka,MX,cash_deposit,verified,False,False,0,0,1,6393.47,0,26,False
TXN_BAEC794EC96E,545165.08,INR,2025-03-27T02:12:06,ACC_303F3197,Sven Abdullah,SG,130,ACC_B9A948CC,Amit Khan,US,cash_deposit,verified,False,False,1,1,1,564277.47,0,-20,False
TXN_87A2C55827FA,4681.89,USD,2025-04-23T00:41:48,ACC_7C56AA5E,Chen Park,CA,106,ACC_3A0C8A22,Mei Zhang,AU,wire_transfer,verified,False,False,2,2,2,3596753.31,1,-66,False
TXN_1A01CC2A909F,8396.15,USD,2025-01-14T21:22:12,ACC_5150A11E,Pierre Park,IR,127,ACC_DEE0B896,David Hassan,IT,card_payment,verified,False,False,3,3,3,230112.96,0,-144,False
TXN_4C394DC414C1,6138.54,EUR,2025-01-11T23:14:58,ACC_A5F4FEDB,Wei Yamamoto,IN,140,ACC_DEE0B896,Fatima Sato,IN,cash_deposit,pending,False,False,1,2,2,4469.82,0,-65,False
TXN_DB286225778B,414.94,CHF,2025-01-30T12:18:28,ACC_97629559,Ahmed Dubois,CA,46,ACC_05A0B4F0,Lisa Müller,IT,ach,verified,False,False,2,2,2,9361.26,0,-106,False
TXN_A151FD896FC0,46072.04,USD,2025-01-26T08:53:43,ACC_A40F7ABC,Chen Popov,BR,138,ACC_85400B7B,Aisha Verma,HK,ach,verified,False,False,1,1,1,5314.18,0,-31,False
TXN_479985C65C78,1059326.39,INR,2025-02-03T14:12:34,ACC_AAF08C9D,Igor García,DE,555,ACC_F113BBD4,Ahmed Müller,SG,card_payment,verified,False,False,1,1,1,1215659.25,0,-47,False
TXN_36C6F32F3E1E,12774.02,USD,2025-05-30T23:13:46,ACC_153300F8,Chen Gupta,ES,1955,ACC_2F54E8FB,Fatima Hassan,SG,cash_deposit,verified,False,False,0,0,0,0,0,-1,False
TXN_0E65E161992D,11469.47,GBP,2025-05-02T16:37:25,ACC_A792D40E,David Khan,AE,2217,ACC_6694DF8D,Sophie Sato,IN,cash_deposit,verified,True,False,2,2,3,668318.58,0,-60,False
TXN_0570DC0E419F,101291.77,INR,2025-04-25T00:22:14,ACC_6694DF8D,Kenji Smith,JP,261,ACC_DF9041A7,Fatima Gupta,AE,card_payment,verified,False,False,1,1,1,7882.2,0,-41,False
TXN_2FD2EC67EDC7,1245.45,USD,2025-05-10T00:34:41,ACC_153300F8,Sarah Johansson,SY,522,ACC_F1E2C698,Yoko Kapoor,US,card_payment,verified,False,False,1,1,1,12774.02,0,-21,False
TXN_CAA6EE9D1D5E,11975.97,GBP,2025-05-20T16:00:49,ACC_8D669857,Pierre Yamamoto,NL,2741,ACC_C477868A,Anna Müller,IT,ach,verified,False,False,3,3,4,631989.48,0,-38,False
TXN_325803DC7532,7048.17,GBP,2025-05-22T22:46:52,ACC_B816B8C8,James Santos,ES,3520,ACC_33EE4432,Carlos Park,GB,internal_transfer,verified,False,False,0,0,0,0,0,101,False
TXN_3A3C2221AC64,9753.61,CAD,2025-06-18T19:21:14,ACC_76E36B6B,Carlos Hassan,ZA,306,ACC_D53C57B8,David Fischer,FR,ach,verified,False,False,0,0,0,0,0,38,False
TXN_E2ABDB277A05,821469.48,JPY,2025-04-08T14:25:04,ACC_0DE35D66,Fatima Patel,IN,2983,ACC_85400B7B,Yoko Silva,US,internal_transfer,verified,False,False,3,3,3,192408.55,0,-72,False
TXN_A317FFCEA686,26977.47,EUR,2025-04-09T17:13:14,ACC_DAF0EA9A,Yuki García,AU,296,ACC_7759F7BB,Lisa Petrov,JP,ach,incomplete,False,False,0,0,0,0,0,-1,False
TXN_C042BE05C826,3910193.53,INR,2025-02-22T12:55:13,ACC_3A0C8A22,Raj Wang,ES,2721,ACC_737D2D25,James García,BR,cash_deposit,verified,False,False,1,1,1,9031.17,0,-63,False
TXN_831453E25815,296584.73,INR,2025-03-27T02:56:31,ACC_D78DF847,Aisha Sato,CA,361,ACC_664A97D8,Igor Dubois,MX,cash_deposit,pending,False,False,1,1,1,11640.8,0,-33,False
TXN_89D1E8088580,11001.33,USD,2025-04-28T20:58:42,ACC_D02AB161,João Johansson,CA,153,ACC_627B8B2C,Sven Verma,DE,wire_transfer,verified,False,False,2,2,2,318557.21,0,-45,False
TXN_0512F2F7DFBC,8296.83,USD,2025-04-05T10:48:06,ACC_FD7358D7,Kenji Hassan,IT,1215,ACC_8544CFB6,Sven Yamamoto,FR,cash_deposit,verified,False,False,0,0,0,0,0,-1,False
TXN_AB7DD4BB6A93,1500.0,CAD,2025-02-04T18:42:47,ACC_B816B8C8,Fatima Sato,JP,3288,ACC_6D8CF8CC,James Abdullah,US,ach,verified,False,False,2,2,2,4836.61,0,-108,False
TXN_C7F59EA99C4C,5868.83,USD,2025-01-21T05:48:00,ACC_90EFA93D,Hans Zhang,IN,3130,ACC_101A4CDF,João Zhang,DE,internal_transfer,verified,False,False,4,4,5,7712.08,0,-133,False
TXN_129369DD5D5F,1036.31,CAD,2025-01-02T09:49:24,ACC_C8D55A14,Mei Zhang,SY,8,ACC_5150A11E,Mohammed Müller,DE,ach,verified,False,True,2,2,2,776918.55,0,-142,False
TXN_8CF295446702,35878.67,AED,2025-02-12T09:26:32,ACC_4993FCF5,Maria Hassan,GB,137,ACC_103C1161,Fatima Smith,AE,wire_transfer,verified,False,False,3,3,3,219278.07,0,-102,False
TXN_853B0D033090,550801.73,INR,2025-01-18T05:52:17,ACC_42E3FBD1,Igor Laurent,DE,1601,ACC_990E03C4,Pierre Park,US,internal_transfer,verified,False,False,3,3,3,268068.19,0,-162,False
TXN_E22A51B5E04B,14721.42,USD,2025-06-28T20:43:59,ACC_8544CFB6,Amit Yamamoto,IN,193,ACC_ACBD0540,Chen Fischer,IN,internal_transfer,verified,False,False,0,0,0,0,0,105,False
TXN_D5B997CFDBAD,169.37,GBP,2025-01-07T03:48:57,ACC_9ED1A772,Kenji Wang,IN,8,ACC_0C91D848,Hans Patel,FR,ach,verified,False,False,2,2,2,8261.12,0,-99,False
TXN_48A35765022E,6661.46,USD,2025-03-26T12:17:20,ACC_DEE0B896,Anna Wang,US,1547,ACC_4079ECA2,Lisa Patel,ES,card_payment,verified,False,False,0,0,0,0,0,-1,False
TXN_0EBCFEC70271,13408.01,SGD,2025-02-27T03:55:24,ACC_E3A82495,Carlos Al-Rashid,IN,652,ACC_493FABE4,Fatima Park,AE,ach,verified,False,False,3,3,3,6795.93,0,-96,False
TXN_43170A89D0EC,6855.16,EUR,2025-04-21T07:29:19,ACC_61175672,Pierre Popov,IN,158,ACC_CFC4BF1D,Olga Al-Rashid,FR,card_payment,verified,False,False,1,1,1,14107.16,0,-70,False
TXN_286555C648DC,25444.99,AED,2025-04-20T00:39:47,ACC_4653A3CA,Aisha Anderson,IN,41,ACC_4079ECA2,Carlos Anderson,PK,card_payment,incomplete,False,False,0,0,0,0,0,46,False
TXN_2DBBE87B5A54,5448.7,GBP,2025-04-08T01:38:30,ACC_597FEE3B,Kenji Laurent,IN,5,ACC_CAAC1626,Elena Yamamoto,JP,cash_deposit,verified,False,False,2,2,2,99164.43,0,-75,False
TXN_189D3454CADA,8657.75,CHF,2025-05-31T10:26:56,ACC_618D48ED,Hans Silva,DE,1411,ACC_61835970,Maria Silva,CA,cash_deposit,pending,False,False,0,0,0,0,0,-1,False
TXN_45F06B7C7E81,3709.41,USD,2025-05-03T09:58:52,ACC_81AC5FF8,Anna Abdullah,KR,361,ACC_05A0B4F0,David Zhang,US,card_payment,verified,False,False,2,2,3,3646.27,0,-58,False
TXN_8FDA9CB17385,66411.46,AUD,2025-06-15T06:58:24,ACC_A690D6E3,Lisa Zhang,CA,127,ACC_21F085D9,Ravi Yamamoto,HK,internal_transfer,verified,False,False,0,0,0,0,0,-1,False
TXN_77CAF4A21766,12479.08,EUR,2025-01-23T11:40:36,ACC_D55764EB,Yuki Al-Rashid,ES,234,ACC_7FB038ED,Deepika Silva,GB,wire_transfer,expired,False,False,1,1,1,1556.99,0,-73,False
TXN_7085F42FBB50,517424.04,INR,2025-02-15T19:11:45,ACC_BC6C00C2,Igor Kapoor,JP,2688,ACC_5150A11E,Wei Sharma,JP,ach,verified,False,False,2,2,2,415508.75,0,-134,False
TXN_FCA0A1290819,12325.98,CHF,2025-01-29T04:10:05,ACC_555A7E32,Priya Sharma,DE,46,ACC_F0AC0DB0,Deepika Smith,GB,wire_transfer,verified,False,False,2,2,2,228669.89,0,-103,False
TXN_4FBE79529274,5000.0,GBP,2025-05-14T08:24:38,ACC_E3A82495,Yoko Müller,GB,203,ACC_4079ECA2,Maria Zhang,JP,card_payment,verified,False,False,2,2,2,5624.23,0,-20,True
TXN_C2417B24F8FB,1047756.38,INR,2025-01-26T08:29:55,ACC_F113BBD4,Maria Gupta,KR,44,ACC_9190DFFA,Aisha Zhang,HK,ach,verified,False,False,1,1,2,111878.2,0,-127,False
TXN_3615F433F1B4,2263.34,GBP,2025-06-13T18:01:40,ACC_81AC5FF8,Maria Petrov,NG,1322,ACC_4565FE22,Sophie Laurent,KR,wire_transfer,verified,False,False,1,1,1,2134.75,0,-17,False
TXN_2782245A62A1,120996.64,INR,2025-04-09T17:38:12,ACC_FE7579AB,Pierre Gupta,CH,289,ACC_C79E1D58,Fatima Verma,CH,internal_transfer,pending,False,False,3,5,5,54849.68,0,-52,False
TXN_4A8769DC8B3A,289461.49,INR,2025-02-24T13:48:42,ACC_627B8B2C,Mei Ivanova,US,1703,ACC_39672800,Ravi Zhang,TZ,card_payment,pending,False,False,0,0,2,276493.13,0,20,False
TXN_62A1A86F7003,10883.96,USD,2025-01-25T06:21:55,ACC_DB39B753,Pierre Petrov,IT,1910,ACC_0D2EEF94,Igor Müller,SG,internal_transfer,pending,False,False,0,0,0,0,0,-1,False
TXN_E61C5FB91665,1346.2,USD,2025-06-01T14:47:07,ACC_43029B35,Elena Hassan,IN,13,ACC_B518E34B,Deepika Santos,GB,cash_deposit,verified,False,False,0,0,0,0,0,69,False
TXN_91F3CDCFE72F,1394196.09,JPY,2025-06-01T15:06:25,ACC_79D62D39,Sven Zhang,SE,182,ACC_044C81C7,Pierre Popov,GB,ach,verified,False,False,0,0,0,0,0,98,False
TXN_0F1C61884142,49505.23,AUD,2025-05-10T06:07:17,ACC_A4F0E706,Yoko Silva,JP,3250,ACC_43029B35,Wei Dubois,NL,ach,verified,False,False,1,2,2,923140.3,0,-3,False
TXN_0467E83CB222,640.27,GBP,2025-02-15T23:46:25,ACC_8D669857,Kenji Al-Rashid,IR,311,ACC_7759F7BB,Chen Johansson,IN,cash_deposit,verified,False,False,5,5,5,507986.78,0,-132,False
TXN_C48B8B256EA0,1027574.54,INR,2025-04-11T11:08:20,ACC_0E13B896,Sarah Verma,CH,2240,ACC_0D2EEF94,Carlos Wang,US,cash_deposit,verified,False,False,0,0,0,0,0,63,False
TXN_0317D716889B,146.9,USD,2025-05-28T11:43:50,ACC_8F4CCC96,Yuki Liu,PK,27,ACC_6CCC49EC,Hans Hassan,FR,wire_transfer,expired,False,False,2,2,2,344314.74,0,-22,False
TXN_11D0723999A8,5459.88,EUR,2025-01-09T11:15:25,ACC_6D8CF8CC,Pierre Sato,ZA,3543,ACC_C2561AE8,Hans Yamamoto,PK,cash_deposit,pending,False,False,6,6,6,168848.92,0,-163,False
TXN_C7ED2C5AAE5F,144440.46,INR,2025-01-22T11:31:41,ACC_CD96941D,Olga Fischer,IN,1487,ACC_E50C6229,João Petrov,CA,cash_deposit,verified,False,False,2,2,2,269654.72,0,-158,False
TXN_1378857BFDA1,856664.89,INR,2025-05-18T13:25:52,ACC_627B8B2C,Deepika Kapoor,DE,26,ACC_EFCF4522,Wei Zhang,ES,wire_transfer,pending,False,False,0,0,0,0,0,82,False
TXN_C166B587934E,3521.08,CAD,2025-05-23T22:51:20,ACC_9ED1A772,Chen Johnson,IN,75,ACC_DF9041A7,Maria Anderson,IN,wire_transfer,pending,False,False,0,0,0,0,0,38,False
TXN_84CC86162A09,3732.57,USD,2025-01-13T00:57:50,ACC_555A7E32,Wei Silva,AU,2506,ACC_7759F7BB,Yuki Zhang,IN,internal_transfer,expired,False,False,3,3,3,156555.26,0,-119,False
TXN_7C72AC6C33A8,6753.96,AUD,2025-02-25T12:38:35,ACC_90C0E108,Kenji Gupta,DE,670,ACC_9B71E5C0,Mohammed Sharma,IN,ach,verified,False,False,1,1,1,1000.0,0,-48,False
TXN_3EDF51B58EBB,2453.12,GBP,2025-06-12T07:17:40,ACC_F113BBD4,Kenji Smith,IN,2460,ACC_A16C0EC9,Aisha Müller,DE,cash_deposit,verified,False,False,0,0,1,211732.39,0,10,False
TXN_21897874CA02,8230.05,USD,2025-01-17T18:40:05,ACC_81AC5FF8,Yuki Popov,IT,26,ACC_96477CFA,Sophie Tanaka,IN,cash_deposit,verified,False,False,5,5,5,3382.31,0,-164,False
TXN_C2AAADE5648A,12321.94,USD,2025-05-06T11:33:22,ACC_627B8B2C,Igor Johansson,CH,81,ACC_43029B35,Mei Popov,CA,card_payment,incomplete,False,False,1,1,1,856664.89,0,-13,False
TXN_499697BD930C,6442.87,EUR,2025-02-02T16:00:43,ACC_04A3D579,João Kapoor,IN,321,ACC_9C0E90E8,Anna Zhang,IN,card_payment,incomplete,False,False,2,2,2,514798.32,0,-126,False
TXN_A44DF9836200,13314.46,EUR,2025-05-01T00:18:17,ACC_D53C57B8,Pierre Al-Rashid,AF,1616,ACC_07F18A01,Hans Al-Rashid,CH,card_payment,verified,False,False,1,1,2,21750.6,0,-22,False
TXN_9B49D3D21B76,8634.0,USD,2025-01-23T07:18:35,ACC_406C2D00,João Tanaka,PK,100,ACC_79D62D39,Kenji Smith,FR,internal_transfer,verified,False,False,1,1,1,11549.5,0,-118,False
TXN_ABB8E442998E,9644.02,EUR,2025-06-30T01:47:22,ACC_2B3E1BCA,Ravi Müller,BR,3167,ACC_A1E2E43B,Fatima Al-Rashid,KP,internal_transfer,verified,False,False,0,1,1,1209333.22,0,1,False
TXN_9738394784CE,61562.42,INR,2025-05-07T20:10:23,ACC_D7B8E5A3,Kenji Wang,IR,91,ACC_33EE4432,Sophie Johnson,IN,internal_transfer,verified,True,False,0,0,0,0,0,95,False
TXN_30A17CB3F37D,17423.25,SGD,2025-04-30T03:54:31,ACC_46185EEF,James Tanaka,US,10,ACC_81AC5FF8,Elena Ivanova,JP,card_payment,incomplete,False,False,0,1,2,330088.1,0,6,False
TXN_9808A581D8AB,6166.68,USD,2025-05-05T08:09:49,ACC_71EB9043,Mei Sato,IN,2120,ACC_F583AE3E,Amit Khan,DE,cash_deposit,verified,False,False,3,4,5,741242.18,0,-56,False
TXN_CF8A99D65396,5000.0,USD,2025-01-29T14:18:02,ACC_BC6C00C2,Yuki Petrov,FR,113,ACC_9190DFFA,Olga Anderson,GB,card_payment,verified,False,False,3,3,3,449480.51,0,-151,True
TXN_8526DCBDE42D,901432.34,INR,2025-04-14T00:46:59,ACC_AFA8C36E,Priya Zhang,IN,41,ACC_E5F31942,Yoko Hassan,PK,ach,verified,True,False,1,2,3,20636.38,0,-32,False
TXN_A981CBA0D6FF,1250000.0,INR,2025-03-16T17:31:05,ACC_6DA4C699,Mei Sato,IN,126,ACC_D53C57B8,Elena Wang,IN,ach,verified,False,False,0,0,0,0,0,-1,True
TXN_B1A7142C02FF,876682.83,INR,2025-06-06T13:12:54,ACC_F1B0425E,Aisha Wang,AE,236,ACC_05A0B4F0,Mohammed Dubois,IN,wire_transfer,verified,False,False,0,0,0,0,0,-1,False
TXN_4B3E518DDBFD,9503.32,USD,2025-03-01T15:21:27,ACC_567986D8,Ahmed Verma,AU,87,ACC_D78361B5,Priya Khan,AE,ach,incomplete,False,False,1,1,1,14718.96,0,-3,False
TXN_1648AE7ADAC8,43618.87,USD,2025-02-24T17:30:17,ACC_42B52BC6,Deepika Dubois,FR,217,ACC_D57BABA0,Carlos Hassan,IN,internal_transfer,verified,False,True,3,3,3,11439.32,0,-114,False
TXN_51AC71F200C7,706898.83,INR,2025-06-04T19:15:41,ACC_571EA411,Wei Silva,CA,2944,ACC_B416314B,Amit Laurent,US,ach,verified,True,False,0,0,0,0,0,118,False
TXN_111B607204EB,4529.13,USD,2025-05-02T14:34:46,ACC_AE70FAB2,Amit Fischer,IN,3476,ACC_4565FE22,João Tanaka,FR,card_payment,incomplete,False,False,0,0,1,7500.0,0,23,False
TXN_ABC54143D166,46117.64,SGD,2025-05-09T08:10:38,ACC_571EA411,Mei Anderson,PK,3619,ACC_627B8B2C,Pierre Liu,GB,cash_deposit,verified,True,False,1,1,1,706898.83,0,-27,False
TXN_BF0541CBE4EE,5192.19,CHF,2025-04-10T20:38:17,ACC_76995242,Sarah Dubois,US,3604,ACC_AC2E589C,Anna Johnson,CA,card_payment,verified,False,False,0,0,0,0,0,73,False
TXN_AF123C178C2F,556.89,GBP,2025-03-02T17:02:40,ACC_8F4CCC96,James Fischer,SY,2997,ACC_C477868A,Maria Fischer,GB,wire_transfer,expired,False,False,4,4,4,186787.76,0,-108,False
